0,125.35345564459512
1,304.5684796977151
2,189.23846981913522
3,278.3765605336105
4,315.44762828473756
5,49.88079151891482
6,170.85399050333262
7,715.0106030974397
8,1271.6744358569028
9,1157.6469672685096
10,875.4983113413493
11,3760.1022490384657
12,67.51063066608734
13,4720.582928418375
14,247.51621238911514
15,692.4484331177695
16,141.859213903298
17,1071.629001355417
18,199.96074689174108
19,140.9690205976834
20,583.3061068495415
21,278.2878601098431
22,235.46816909044696
23,212.83482193775689
24,163.40673417916375
25,1044.9905648376287
26,3288.111983713631
27,778.3577992295684
28,819.6415534466554
29,361.177080810052
30,344.3879522791772
31,461.66989641970986
32,87.22867290131477
33,421.49761058254876
34,2602.5100602957014
35,266.4791647597569
36,290.4510401970695
37,175.08944534144788
38,676.7131295243443
39,509.4348816739599
40,164.65547280139646
41,307.7138597771912
42,209.44478336225134
43,102.6422407925422
44,268.73754206870825
45,98.0693291886791
46,403.1091235555947
47,323.19861308205986
48,5367.236917251885
49,319.1669716913237
50,465.06561668621237
51,108.74100929864844
52,378.1672177833885
53,97.0423371306272
54,768.6575378615283
55,478.37633740188426
56,137.3148652764896
57,51.0972700788203
58,434.91672029960296
59,207.5907227183316
60,559.7992320807597
61,143.85386219138195
62,891.6951562600931
63,199.85708244552941
64,247.76038907035755
65,347.48930642165936
66,475.5205881481951
67,212.743692162169
68,307.910832639832
69,167.42611342376557
70,431.5258321755603
71,99.79937018336216
72,69.51748378564174
73,469.3959567754184
74,516.3076680892862
75,2182.6151474163644
76,157.0056072505309
77,552.588770059215
78,106.08459648819394
79,79.88435341527149
80,575.7521589047459
81,346.4684055390572
82,425.7539143459622
83,390.02820137765116
84,131.40082706027013
85,757.078315540846
86,134.9971657802127
87,308.9009222590486
88,1463.9551914865096
89,102.06014309651653
90,611.2104956548037
91,190.97602020391054
92,469.25661047086544
93,1372.3216570179738
94,687.1481448884225
95,235.26784375271586
96,117.6060538562754
97,815.2619581703128
98,334.838797523624
99,1684.6173059277908
100,255.61407640667636
101,457.20604757864476
102,131.68276398126693
103,59.43794356281669
104,115.72591188323597
105,141.07407098203288
106,1029.9042580936818
107,178.13350114685397
108,92.44611185329937
109,74.73778603158243
110,172.67315157511354
111,296.40323960441776
112,541.8194433079947
113,268.89058783211556
114,80.77251070191375
115,97.49167839292858
116,190.28988619390267
117,761.6055622873072
118,4.244836830853897
119,227.47233981182552
120,103.74388692109659
121,517.4591759557717
122,182.26781064182347
123,576.5691040157586
124,331.07373891449015
125,1701.5495484756188
126,220.40666939997024
127,243.05484258154954
128,103.2481832049128
129,284.541731509404
130,110.24419960518485
131,362.9644308034544
132,248.4510469803742
133,281.1332037489308
134,1254.136269256687
135,595.6223035602466
136,172.26748471923543
137,983.9340787709572
138,476.4009452740537
139,296.5482281812424
140,679.1232264810103
141,1020.7193087800117
142,146.99663716191523
143,155.85695309230923
144,398.05342484168614
145,29.211397236203773
146,659.9441169733021
147,183.24981206359143
148,508.5727750845851
149,323.91457296947533
150,67.33744461495719
151,6065.408917951238
152,656.3428656088242
153,179.1450349453918
154,980.3688215668595
155,203.4978622583021
156,272.738240467402
157,74.88304936462451
158,170.6054502512171
159,156.95032301657972
160,64.8093484616591
161,814.052414007527
162,117.64848439407125
163,85.41805487589133
164,313.5105305456237
165,350.2367760713937
166,148.02412811118074
167,494.755140791508
168,494.67443087977273
169,100.96299049066172
170,748.4085511781741
171,829.9953785748049
172,266.09038989061
173,611.2982671782678
174,256.71663527372846
175,165.63708548993114
176,934.5668365140099
177,223.01938632432473
178,160.10785669311656
179,58.31171586024149
180,381.1302505520229
181,61.99168497149958
182,270.9917218091639
183,244.37192533771392
184,72.02495234390766
185,267.9495666706813
186,292.5095578911505
187,430.64491663811924
188,90.157726437178
189,288.52397601372627
190,204.58185594450072
191,2338.6734925394967
192,1002.8620914895174
193,111.0090175261767
194,404.37577874687713
195,281.0428712029032
196,1059.513550225446
197,127.91458957520584
198,2694.762223645248
199,1027.649008625826
200,94.03392610126484
201,388.5647866338066
202,192.37012550565333
203,625.7048268363226
204,101.26910768096313
205,139.21667568313475
206,69.18257689828373
207,250.3053140995353
208,1306.1312446110887
209,499.08856598935154
210,56.99958582596011
211,50.88065967233591
212,153.06801351132202
213,243.08758743575993
214,182.76731424550775
215,44.12562774325398
216,204.04986553576208
217,1040.141257646499
218,753.9207429493918
219,695.3820021635016
220,94.50880761328337
221,253.45287812551587
222,338.91408712986777
223,198.90120880921842
224,511.9144557427662
225,150.5038793669428
226,237.62402012129928
227,728.4987511102071
228,684.5646803974005
229,94.15610416459683
230,783.0199513241683
231,183.04665468014306
232,2163.2927340253677
233,70.65533425867838
234,131.9533891483556
235,118.75938847790762
236,592.8875287414348
237,3171.2451071106266
238,472.5522613650457
239,92.52339277941896
240,222.62624197725418
241,137.12793720337538
242,161.38444828113447
243,573.4049701036902
244,625.8424695600127
245,258.2930578625703
246,343.66575082929535
247,91.89590541001395
248,461.56115547975895
249,165.83041669976834
250,58.71271418392855
251,67.03053955922528
252,280.0201305320214
253,84.76759097264531
254,406.2812210989648
255,74.85797880632967
256,90.03376236109007
257,107.85529066961271
258,88.87832959654139
259,431.98291686779146
260,219.24817187009134
261,106.57342310915473
262,918.7046349670998
263,68.32652692779031
264,217.9344238121015
265,1199.23495577822
266,2111.4176008826894
267,634.0962197629743
268,255.54579398123897
269,670.5148038535099
270,327.93596077732565
271,3452.27994139889
272,190.97277500645603
273,494.11839590268494
274,7761.743026670302
275,140.3440138347089
276,458.2599753956203
277,493.0893238747005
278,73.87892267301524
279,110.85699219384682
280,772.669696262712
281,2233.078573602075
282,403.54344917680595
283,1085.6932210842222
284,243.27608491672845
285,615.6084077641541
286,411.62370889421834
287,455.7358161734008
288,441.5990841300144
289,214.7462225743057
290,1816.875906072506
291,159.01341498350678
292,335.80964944598986
293,289.44424979588206
294,182.58510343192464
295,319.54935334012924
296,190.59182176150722
297,160.61734906613572
298,126.64606811718076
299,931.4138425188318
300,202.64175460132674
301,550.8300578113677
302,233.40948949448452
303,303.92027772418413
304,581.0878855804699
305,355.9291997955154
